video_path,n_frames,dog_max,cat_max,dog_present,cat_present
7574884067729050902,18,0.030609197914600372,0.010790226981043816,0,0
7470532387223407904,24,0.036704063415527344,0.005710308440029621,0,0
7532382235463339286,29,0.003305393271148205,0.002002568216994405,0,0
7510479503592901910,30,0.003387710079550743,0.005537916906177998,0,0
7580305629634399510,15,0.05997829884290695,0.003976593259721994,0,0
7565890573115165974,29,0.012646034359931946,0.004162408411502838,0,0
7595972634450431254,19,0.0031491033732891083,0.0017498440574854612,0,0
7165886702580403462,27,0.01141741406172514,0.0022277035750448704,0,0
7257874855037586714,29,0.004792301915585995,0.003117727115750313,0,0
7329526946751089953,26,0.029886508360505104,0.003208080306649208,0,0
7557004748973559043,17,0.004659687168896198,0.004376673139631748,0,0
7557014347273276694,23,0.011060750111937523,0.002587097231298685,0,0
7576309328584592643,14,0.07078954577445984,0.003112286562100053,0,0
7261565962875358491,22,0.009340713731944561,0.004408535547554493,0,0
7575167976853228822,17,0.054578009992837906,0.003172693308442831,0,0
7447512835350859040,20,0.041703179478645325,0.015234912745654583,0,0
7572598154063990038,19,0.010802789591252804,0.0031578033231198788,0,0
7483898615803612418,13,0.005748140625655651,0.002860809676349163,0,0
7564379905971178755,19,0.00454232282936573,0.0026792162097990513,0,0
7183681305203330309,29,0.004835142754018307,0.003993288613855839,0,0
7535846685101149462,23,0.003579498967155814,0.00271684885956347,0,0
7566939859156290838,19,0.004496787674725056,0.002097622025758028,0,0
6958338154617228549,30,0.008980370126664639,0.004257126711308956,0,0
7568852433271590146,29,0.03339681774377823,0.002893525641411543,0,0
7504668782045039894,13,0.001722999382764101,0.0013958223862573504,0,0
7494238893546474774,25,0.048490941524505615,0.0030801082029938698,0,0
7128353863966444806,25,0.007024504244327545,0.08593776077032089,0,0
7605548189332016406,18,0.08869446069002151,0.0024300236254930496,0,0
7522511822893616406,29,0.00918685831129551,0.004894981626421213,0,0
7579299127637363990,18,0.03616027906537056,0.006532652769237757,0,0
7555412968511425814,25,0.021474508568644524,0.0027506682090461254,0,0
7535846060476976406,25,0.0036317806225270033,0.0064104520715773106,0,0
7174339271141100806,13,0.017621885985136032,0.016956936568021774,0,0
7549089036447649046,17,0.3949439227581024,0.003805016167461872,0,0
6920160579424488710,20,0.006852495018392801,0.0033873291686177254,0,0
7581822570454879510,21,0.0026729931123554707,0.001761395949870348,0,0
7480918194438278422,22,0.008872587233781815,0.0018153495620936155,0,0
7018111226760776966,28,0.005290568806231022,0.002257911954075098,0,0
7329933240775527713,28,0.022127686068415642,0.0027133128605782986,0,0
7587402623129636118,22,0.009620393626391888,0.002364329295232892,0,0
7488220279244623126,13,0.009303302504122257,0.002236309228464961,0,0
7528433357093358870,25,0.0033476087264716625,0.0024776491336524487,0,0
7542538735116684566,28,0.008181236684322357,0.007684053387492895,0,0
7176199071177215237,14,0.010542447678744793,0.0019244775176048279,0,0
7584845578429828375,28,0.13135303556919098,0.0024744924157857895,0,0
7541326779697564930,24,0.004552910104393959,0.003246583975851536,0,0
7124374690520419590,12,0.007062121294438839,0.0032588369213044643,0,0
7466109584952855840,16,0.0038792449049651623,0.002743314253166318,0,0
7210751695771553030,22,0.025500472635030746,0.001745367655530572,0,0
7443846446362774817,25,0.05649522691965103,0.006800027564167976,0,0
7480563839319264534,24,0.006388009525835514,0.0038419202901422977,0,0
7578925701114481942,17,0.005340801551938057,0.0022810266818851233,0,0
7343530174526377249,29,0.017718082293868065,0.006688474677503109,0,0
7539973950877584662,15,0.008223001845180988,0.002036524936556816,0,0
7414073681992895776,23,0.02197336032986641,0.004815616644918919,0,0
7512836614834474262,25,0.005404527764767408,0.08285675942897797,0,0
7436439641298865441,19,0.004091497045010328,0.0020372350700199604,0,0
7567386738709073174,16,0.00462642777711153,0.0026129321195185184,0,0
7582631962330893570,13,0.005957519635558128,0.002170952968299389,0,0
7297177472615861536,21,0.0038477848283946514,0.002891759853810072,0,0
7184460864404229381,16,0.011613231152296066,0.003941845148801804,0,0
7495849453228657942,21,0.004411017522215843,0.00263398140668869,0,0
7458328611213298976,25,0.10764911025762558,0.006773090921342373,0,0
7190283346373610757,14,0.03511205315589905,0.0021814629435539246,0,0
7563265888623840534,17,0.14007310569286346,0.004418562166392803,0,0
7490222588883422486,17,0.03686951473355293,0.0049272747710347176,0,0
7535476048444558614,17,0.005444651003926992,0.002531900070607662,0,0
7300927450463194400,30,0.006775292567908764,0.0017323459032922983,0,0
7193808719287766278,18,0.042738355696201324,0.007309175096452236,0,0
7486138878026321174,28,0.1768273413181305,0.0023914314806461334,0,0
7587440240327937302,27,0.0217719916254282,0.0032028702553361654,0,0
7535846854743821590,30,0.003039098810404539,0.0019015672150999308,0,0
7316851921288006944,28,0.005042040720582008,0.0024840976111590862,0,0
7551795663772798211,14,0.005764445289969444,0.003027060767635703,0,0
7451579890048027937,19,0.012438838370144367,0.0024673629086464643,0,0
7260104911830945051,26,0.01567966118454933,0.005406863521784544,0,0
7397062762150513952,21,0.005898292642086744,0.010277973487973213,0,0
7156562442829466886,24,0.009710271842777729,0.0028495057485997677,0,0
7191884217595219206,19,0.0038432441651821136,0.002473365282639861,0,0
7478999877444226326,20,0.02635793946683407,0.003920453134924173,0,0
7543218614866906390,18,0.015202606096863747,0.004675732459872961,0,0
7489499424884821270,20,0.004554477520287037,0.0033418142702430487,0,0
7099406976437718278,18,0.010758621618151665,0.00402663741260767,0,0
7603743614157458710,15,0.004598013591021299,0.0032702554017305374,0,0
7290823677195603233,16,0.0038793704006820917,0.0030523675959557295,0,0
7474331497533836566,21,0.005726339295506477,0.003145144321024418,0,0
7143175958978186502,20,0.0023774844594299793,0.01502106711268425,0,0
7463198577188146464,30,0.006515916436910629,0.006556880660355091,0,0
7424512450856357153,17,0.020209670066833496,0.002185581484809518,0,0
7224139299594194203,28,0.007874563336372375,0.0020801823120564222,0,0
7590718903144287510,27,0.011573471128940582,0.007388917729258537,0,0
6855731886438763781,25,0.010134945623576641,0.0028434698469936848,0,0
7298756408994991393,19,0.004140564240515232,0.003820725716650486,0,0
7071272731286834437,15,0.006365750916302204,0.003226443426683545,0,0
7470850262840691990,18,0.005264265462756157,0.002382890088483691,0,0
7096121724990655749,21,0.01007400918751955,0.004184146411716938,0,0
7272755309658098976,29,0.0075534190982580185,0.003503872314468026,0,0
7602656035161050390,28,0.00979169737547636,0.005434859078377485,0,0
