id;loopable;mae
708614476922251;0;0.6394430494472603
708652723647131;0;0.27727561057935507
708759235666431;0;0.2800046503429835
708765384486320;0;0.172411846780786
708782262600506;0;0.31696487323269934
708798464186450;0;0.22454891889986547
708861953620264;0;0.2524550977616354
708870591602706;0;0.3457524006783588
709093156848676;0;0.5861267611249056
709156918005449;0;0.22785120859315292
709358165016394;0;0.5770216883067564
709380481286467;0;0.080081716209657
709389438179451;0;0.053145971653155794
709414980549615;0;0.15302579050022297
709418742081980;0;0.37062115607951085
709427015427560;0;0.41262548396373294
709572152814215;0;0.27644051694531535
709577717251372;0;0.5575326864808241
709612172499065;0;0.20772585637151417
709638711746235;0;0.14090418852629438
709870113820306;0;0.3764641415352536
709940697643771;0;0.21771970071608643
710093414886449;0;0.14509403530303033
710164919166288;0;0.39691607703783943
710168593027629;0;0.22241277898061362
710381672898291;0;0.2847218169141562
710455292623174;0;0.1724482576456305
710727036730304;0;0.20853639876227315
710786353454911;0;0.6804333551422095
710862621210417;0;0.4570016046629417
710899726391297;0;0.035798880069837224
711009908866154;0;0.31114722942047746
711125488497174;0;0.45864494623315816
711137931790033;0;0.4850486881799312
711244065335057;0;0.1465294830785622
711347233191729;0;0.1939310050888314
711385105535559;0;0.3857508434275887
711430916830298;0;0.1381270313881806
711467521458315;0;0.33070588160022774
711470525389902;0;0.12809701565751871
711532540731805;0;0.4479386977404203
711615872428840;0;0.23019817636375203
711643919828595;0;0.19102846556518885
712094494327053;0;0.26047606297806447
712248099394815;0;0.16607704449345045
712393138696418;0;0.034297977934236744
712437469052041;0;0.2470562895930487
712468316021802;0;0.8952465872384113
712507689272975;0;0.030120972195645045
712539215806395;0;0.5917578493383802
712570383849713;0;0.14434825499811865
712718208256811;0;0.30627828509405053
712831777552477;0;0.05401429596825814
712832271589472;0;0.32049737811523626
712835386396644;0;0.2198868497078011
712950500604617;0;0.20798430254985462
713016926745407;0;0.21565468541909355
713061253343776;0;0.6622642028022887
713062075084267;0;0.29972684709915337
713090665588510;0;0.16760864023740205
713251403627662;0;0.06404658167942917
713348170744914;0;0.5970694470462606
713571623121831;0;0.7235592650850533
713722710745687;0;0.3772624416297032
713795544632056;0;0.09862624701724998
713804331608760;0;0.2867789195068168
714015098024671;0;0.384464477319555
714022288538953;0;0.00236873850068166
714102921224423;0;0.23338128704415978
714137090515385;0;0.1708158539172958
714137184524843;0;0.15625984085744923
714287458675597;0;0.2876755715252933
714316269200448;0;0.1826039055656269
714317595897818;0;0.15838331061260022
714361956477596;0;0.519803816693292
714511081100083;0;0.16034696762375053
714581316881890;0;0.05404336526891096
714647947202227;0;0.5624329361254058
714662407961579;0;0.5032588060032781
714871959648736;0;0.3862620185121745
715067674593758;0;0.28447434623744483
715291169228280;0;0.1848741595481187
715399794077488;0;0.35623299629202326
715581473189737;0;0.13167840229547284
715656244282946;0;0.15473271723497575
715660861334618;0;0.5620781915502752
715661432319487;0;0.10656062947032145
715688111410617;0;0.03893629222807869
715702134136175;0;0.27527093352524273
715805791843112;0;0.0005606620395681495
715844706915230;0;0.4085053067372494
715846826807474;0;0.502886770945361
715889009877011;0;0.09249186948828352
715954432806127;0;0.636911893271379
715962144431228;0;0.36977989654092197
